1	8	1.94317
1	27	2.02321
1	35	3.32611
1	40	1.94346
1	41	1.8489
1	63	2.04552
1	69	1.9484
1	70	1.85092
1	72	1.94137
1	91	2.0582
1	96	1.86047
1	101	2.04591
1	103	1.8621
1	114	1.93243
1	118	1.95108
1	122	1.94842
2	8	1.98473
2	9	1.9017
2	13	2.08633
2	27	2.06477
2	29	1.9167
2	40	1.98502
2	44	2.07652
2	54	1.98523
2	56	1.95779
2	63	2.08708
2	72	1.98293
2	82	1.95178
2	91	2.09977
2	107	2.12577
2	114	1.97399
2	122	1.98998
3	7	1.975
3	13	2.05764
3	25	1.95322
3	30	2.05791
3	47	2.05921
3	53	1.84886
3	84	2.05385
3	88	1.96196
3	90	1.98082
3	95	1.94378
3	102	2.08348
3	112	1.87515
3	113	1.86877
3	116	2.06512
3	120	1.95784
3	124	0.0201089
4	5	1.83249
4	7	4.05854
4	17	1.92916
4	21	1.92744
4	22	2.02983
4	26	2.06457
4	34	2.03867
4	35	2.04345
4	37	2.05593
4	42	1.94627
4	59	1.82549
4	93	1.92999
4	94	1.93722
4	98	1.84022
4	105	2.02623
4	115	1.94094
5	17	1.93011
5	18	2.42306
5	21	1.92838
5	22	2.03077
5	28	1.83627
5	35	2.04439
5	36	2.04242
5	37	2.05687
5	42	1.94721
5	59	1.82643
5	75	1.95041
5	85	1.92412
5	94	1.93816
5	99	1.82185
5	105	2.02717
5	115	1.94189
6	7	1.94016
6	11	3.66748
6	25	1.91838
6	32	2.01454
6	38	1.92847
6	39	2.02106
6	47	2.02436
6	49	1.95708
6	67	1.90717
6	77	1.8223
6	81	1.90838
6	84	2.019
6	90	1.94598
6	95	1.90893
6	97	2.03817
6	126	1.82657
7	3	1.99034
7	6	1.88277
7	13	2.07129
7	18	0.347038
7	30	2.07156
7	38	1.97696
7	53	1.86252
7	54	1.9935
7	55	1.86764
7	58	2.05551
7	77	1.8708
7	84	2.0675
7	88	1.97561
7	97	2.08667
7	113	1.88242
