in-degree distribution (probability density function of the degree in logarithmic bins) 
16	10.2781

in-degree distribution (degree-occurrences) 
16	1


--------------------------------------
out-degree distribution (probability density function of the degree in logarithmic bins) 
16	10.2781

out-degree distribution (degree-occurrences) 
16	1


--------------------------------------
community distribution (size-occurrences)
32	1


--------------------------------------
mixing parameter (in-links)
0.0625	0.421875
0.125	0.578125

--------------------------------------
mixing parameter (out-links)
0	0.0078125
0.0625	0.4375
0.125	0.523438
0.1875	0.03125

--------------------------------------
mixing parameter (weights)
0.0990085	0.0078125
0.0992658	0.0078125
0.0997982	0.0234375
0.0999974	0.890625
0.1001	0.0546875
0.100244	0.0078125
0.102506	0.0078125

--------------------------------------
internal weights (weight-occurrences)
1.82229	0.0184182
1.83989	0.020585
1.86328	0.0373781
1.88327	0.0498375
1.90591	0.0606717
1.92488	0.0763814
1.94578	0.0801733
1.96666	0.0617551
1.98908	0.0855905
2.00985	0.1013
2.03153	0.0796316
2.05099	0.0817985
2.0726	0.0612134
2.09434	0.0785482
2.11417	0.0617551
2.1348	0.0335861
2.15933	0.00595883
2.17602	0.000541712
2.19057	0.000541712
2.22718	0.00433369

--------------------------------------
external weights (weight-occurrences)
0.0513404	0.039604
0.397852	0.0346535
0.656104	0.0594059
0.911608	0.0792079
1.17954	0.0891089
1.4218	0.0792079
1.69985	0.0643564
1.99872	0.0940594
2.26866	0.0891089
2.51299	0.0742574
2.79154	0.0693069
3.0509	0.0841584
3.30683	0.049505
3.59835	0.019802
3.85156	0.0346535
4.12628	0.0148515
4.42929	0.00990099
4.51766	0.0049505
4.95129	0.0049505
5.3125	0.0049505
