1	3	1.00541
1	6	1.04952
1	16	1.06076
1	35	1.00528
1	36	1.05114
1	40	1.669
1	48	0.961696
1	55	0.981763
1	72	0.991509
1	87	1.05111
1	93	1.05202
1	115	1.10505
1	116	0.995204
1	117	0.944937
1	123	1.04194
1	125	0.995284
2	18	1.01032
2	27	1.38416
2	36	1.06558
2	47	1.4498
2	48	0.97614
2	55	0.996207
2	72	1.00595
2	75	0.957214
2	80	1.04899
2	87	1.06556
2	93	1.06647
2	96	1.07355
2	97	1.04521
2	98	1.00064
2	101	0.963124
2	117	0.959381
3	1	1.03759
3	2	1.03231
3	22	1.03088
3	25	0.000258423
3	35	0.981977
3	36	1.02783
3	38	1.8894
3	48	0.93839
3	75	0.919464
3	78	1.02232
3	80	1.01124
3	93	1.02872
3	98	0.962891
3	101	0.925374
3	114	0.924707
3	123	1.01863
4	24	0.993175
4	30	1.03384
4	33	1.02538
4	46	0.936105
4	51	0.988181
4	57	1.03541
4	58	0.983507
4	68	1.10059
4	69	0.887601
4	76	0.96869
4	79	1.02333
4	85	0.940429
4	89	1.02399
4	90	0.977519
4	121	0.967931
4	126	0.8762
5	7	1.00619
5	9	0.957183
5	10	0.952524
5	15	0.947723
5	19	1.00916
5	31	0.955629
5	32	1.02084
5	44	1.06069
5	49	0.914947
5	64	0.958122
5	82	1.02039
5	86	0.95869
5	92	1.06459
5	99	2.29841
5	100	1.00225
5	119	1.00712
6	1	1.0714
6	2	1.06613
6	3	1.01592
6	8	1.76712
6	26	1.00362
6	55	0.992269
6	68	1.05807
6	72	1.00202
6	75	0.953276
6	88	1.05132
6	96	1.06961
6	97	1.04128
6	98	0.996703
6	101	0.959186
6	104	1.05949
6	114	0.958519
7	5	1.00317
7	11	0.963839
7	13	0.920876
7	17	1.64591
7	19	1.00309
7	23	0.942201
7	31	0.949562
7	37	1.05158
7	60	0.993849
7	67	1.00424
7	71	0.996413
7	82	1.01432
7	86	0.952623
7	100	0.99618
7	106	1.04526
7	127	1.00241
8	39	1.06375
8	45	0.999892
8	59	1.006
8	65	1.6729e-06
8	70	1.05431
8	77	1.06048
8	83	1.06168
8	95	1.05046
8	99	1.01008
8	102	1.00776
8	107	1.05038
8	113	0.959869
8	115	1.00162
8	123	0.009249
8	124	0.993911
8	128	1.00354
9	7	0.974369
9	10	0.920704
9	15	0.915902
9	19	0.977341
9	43	0.973538
9	44	1.02887
9	50	1.03115
9	60	0.968095
9	64	0.926301
9	73	1.89342
9	84	0.982655
9	86	0.926869
9	91	1.02563
9	92	1.03277
9	100	0.970427
9	127	0.976654
10	9	0.923033
10	11	0.935757
10	19	0.975012
10	32	0.986688
10	60	0.965766
10	65	1.03484
10	67	0.976158
10	71	0.96833
10	72	1.75654
10	82	0.98624
10	86	0.92454
10	92	1.03044
10	105	0.919433
10	106	1.01718
10	111	1.01871
10	127	0.974325
11	5	0.976539
11	9	0.924487
11	10	0.919829
11	13	0.894247
11	31	0.922934
11	37	1.02495
11	49	0.882251
11	50	1.03028
11	63	2.37641
11	71	0.969784
11	84	0.98178
11	100	0.969552
11	105	0.920887
11	106	1.01863
11	111	1.02016
11	127	0.975779
12	5	0.900798
12	8	1.00391
12	17	1.0109
12	20	0.954075
12	27	1.00288
12	39	1.01931
12	62	0.961777
12	66	0.917309
12	70	1.00988
12	74	0.9588
12	88	0.95477
12	95	1.00603
12	103	1.00954
12	107	1.00595
12	109	0.908092
12	113	0.915437
13	9	0.899554
13	11	0.912278
13	23	0.890639
13	31	0.898001
13	32	0.96321
13	37	1.00002
13	43	0.94773
13	44	1.00306
13	49	0.857319
13	50	1.00534
13	65	1.01136
13	67	0.95268
13	71	0.944851
13	82	0.962761
13	84	0.956848
13	100	0.944619
14	1	1.01741
14	2	1.01213
14	3	0.961928
14	16	1.01727
14	18	0.952394
14	22	1.0107
14	55	0.938276
14	75	0.899283
14	76	2.5205
14	78	1.00214
14	87	1.00763
14	93	1.00854
14	96	1.01562
14	112	0.953713
14	118	1.00361
14	125	0.951797
15	5	0.972684
15	7	0.969639
15	11	0.933356
15	19	0.972611
15	23	0.911717
15	50	1.02642
15	60	0.963365
15	64	0.921571
15	65	1.03244
15	67	0.973757
15	84	0.977925
15	87	1.0869
15	100	0.965697
15	106	1.01478
15	111	1.01631
15	119	0.970564
16	3	1.02242
16	14	0.956759
16	22	1.07119
16	69	3.2
16	75	0.959774
16	80	1.05155
16	87	1.06812
16	98	1.0032
16	101	0.965684
16	104	1.06599
16	114	0.965017
16	116	1.01221
16	117	0.961941
16	123	1.05894
16	125	1.01229
16	128	5.33197e-05
17	3	1.30916
17	12	0.962972
17	27	1.05081
17	38	1.05664
17	39	1.06724
17	45	1.00339
17	59	1.0095
17	62	1.0097
17	74	1.00673
17	82	1.93173e-05
17	83	1.06517
17	88	1.0027
17	107	1.05388
17	109	0.956017
17	115	1.00511
17	124	0.997404
18	1	1.04646
18	6	1.03508
18	16	1.04632
18	22	1.03975
18	26	0.978673
18	30	1.08232
18	48	0.947254
18	75	0.928327
18	87	1.03667
18	91	0.600597
18	101	0.934238
18	104	1.03455
18	112	0.982758
18	114	0.93357
18	118	1.03266
18	123	1.0275
19	10	0.949573
19	15	0.944771
19	20	1.24904
19	23	0.945316
19	31	0.952678
19	32	1.01789
19	49	0.911996
19	50	1.06002
19	60	0.996964
19	67	1.00736
19	82	1.01744
19	86	0.955739
19	91	1.0545
19	105	0.950632
19	106	1.04838
19	119	1.00416
20	8	1.02664
20	12	0.937781
20	27	1.02562
20	29	0.974608
20	38	1.03145
20	40	0.980585
20	53	1.03291
20	54	1.02208
20	56	0.986825
20	66	0.940043
20	77	1.03878
20	102	0.986059
20	103	1.03227
20	107	1.02869
20	126	1.02901
20	128	0.981846
21	28	1.03084
21	33	1.03426
21	37	1.75338
21	45	0.912562
21	46	0.944983
21	47	0.994806
21	51	0.997059
21	52	1.02988
21	57	1.04428
21	61	0.940515
21	85	0.949307
21	90	0.986397
21	94	0.990036
21	108	0.992411
21	121	0.976809
21	122	0.989046
22	2	1.06935
22	14	0.953485
22	26	1.00685
22	55	0.995493
22	68	1.06129
22	70	9.85173e-07
22	75	0.956499
22	78	1.05935
22	79	0.351699
22	93	1.06575
22	97	1.0445
22	101	0.96241
22	112	1.01093
22	114	0.961743
22	116	1.00893
22	118	1.06083
23	13	0.890665
23	44	1.02441
23	50	1.02669
23	64	0.921843
23	65	1.03271
23	67	0.97403
23	71	0.966201
23	82	0.984111
23	84	0.978198
23	91	1.02117
23	92	1.02831
23	105	0.917305
23	106	1.01505
23	111	1.01658
23	124	1.01801
23	127	0.972196
24	31	2.28519
24	34	1.02916
24	52	1.02157
24	54	0.979574
24	57	1.03597
24	61	0.932204
24	63	0.980921
24	69	0.888168
24	73	0.938651
24	81	0.976258
24	85	0.940996
24	89	1.02456
24	110	0.976213
24	120	1.03195
24	122	0.980735
24	125	0.789623
25	1	2.07432e-07
25	13	3.19552
25	30	1.04439
25	34	1.03914
25	42	0.991689
