1	10	1.17629
1	14	1.02904
1	25	1.05605
1	28	0.901801
1	35	1.00971
1	39	0.951737
1	50	1.02331
1	52	0.899588
1	60	1.00223
1	61	0.916318
1	73	1.01396
1	83	1.02176
1	86	0.97973
1	105	0.903154
1	119	0.969736
1	120	1.13931
2	3	1.02783
2	6	0.966841
2	9	1.02602
2	10	0.963628
2	27	1.0265
2	42	1.03775
2	55	0.787541
2	56	0.916398
2	64	1.03415
2	65	1.09035
2	70	1.17087
2	84	0.976366
2	104	1.04036
2	108	1.03106
2	110	0.944544
2	128	0.93567
3	2	1.02084
3	8	1.07497
3	10	0.970614
3	19	0.978005
3	21	0.892396
3	44	0.918482
3	57	0.924844
3	64	1.04114
3	78	0.97103
3	82	1.02711
3	84	0.983352
3	98	0.993725
3	108	1.03804
3	111	1.02651
3	112	0.970771
3	125	1.09251
4	6	1.05215
4	8	0.971521
4	28	0.928884
4	35	1.03679
4	40	1.05933
4	50	1.05039
4	52	0.926671
4	58	0.992974
4	73	1.04104
4	90	1.0367
4	95	1.01317
4	99	0.95302
4	103	1.04092
4	108	0.966605
4	115	1.03843
4	117	0.970555
5	8	0.966284
5	11	1.05221
5	30	0.980564
5	52	0.921434
5	68	0.881046
5	71	1.09789
5	73	1.0358
5	90	1.03146
5	96	1.03924
5	97	0.919605
5	100	1.05017
5	103	1.03569
5	105	0.925
5	115	1.0332
5	125	0.824792
5	127	1.07076
6	1	0.996199
6	5	1.04108
6	13	1.04359
6	21	0.902243
6	30	0.986399
6	31	1.03695
6	35	1.03739
6	70	0.920594
6	73	1.04164
6	86	0.937044
6	90	1.0373
6	102	0.998576
6	103	1.04152
6	104	0.950848
6	105	0.930834
6	108	0.981307
7	16	0.984454
7	17	1.03731
7	22	0.954247
7	25	1.02878
7	32	0.857028
7	57	1.04578
7	61	1.04696
7	69	0.965942
7	77	0.943206
7	80	1.03116
7	81	1.02948
7	94	0.919058
7	96	0.932751
7	114	0.977704
7	120	1.08462
7	127	0.980086
8	6	1.0116
8	11	1.0169
8	13	1.00244
8	14	1.01556
8	20	1.009
8	30	0.945248
8	42	1.00553
8	50	1.00984
8	52	0.886118
8	58	0.95242
8	67	0.977852
8	83	1.00829
8	88	1.10126
8	93	1.14938
8	100	1.01486
8	103	1.00037
9	2	1.01994
9	5	0.847219
9	12	1.10795
9	19	0.977103
9	33	1.28373
9	56	0.922483
9	62	1.04123
9	64	1.04024
9	72	1.02619
9	82	1.02621
9	84	0.98245
9	86	1.04809
9	89	0.837482
9	104	1.04645
9	118	1.02875
9	123	1.02927
10	2	0.987637
10	3	1.00161
10	7	1.03633
10	27	1.00028
10	34	1.0341
10	42	1.01153
10	55	0.881036
10	56	0.890179
10	65	1.06413
10	72	0.993886
10	77	0.999737
10	79	0.932208
10	82	0.993903
10	86	1.01578
10	113	1.00572
10	118	0.996446
11	13	1.04624
11	22	1.03896
11	31	1.0396
11	42	0.967765
11	47	0.994273
11	52	0.929918
11	59	0.974212
11	65	0.796558
11	70	0.923243
11	74	1.04295
11	81	0.987485
11	92	0.902381
11	103	1.04417
11	105	0.933483
11	107	0.99025
11	119	1.00007
12	18	0.944852
12	24	1.0407
12	33	0.875629
12	36	0.900913
12	37	0.906423
12	53	1.00301
12	54	1.01251
12	62	0.947955
12	72	0.960905
12	87	0.958082
12	88	0.95194
12	97	0.999325
12	102	1.00918
12	110	1.04056
12	124	1.02341
12	126	1.08119
13	5	1.0365
13	8	0.967539
13	14	1.05214
13	22	1.03173
13	30	0.981819
13	31	1.03237
13	47	0.987045
13	60	1.02533
13	71	1.12293
13	75	0.953588
13	90	1.03272
13	96	1.0405
13	99	0.946646
13	107	0.983021
13	126	0.71537
13	127	1.0958
14	5	1.04306
