1	7	0.990281
1	10	0.985823
1	26	0.968708
1	27	1.07539
1	36	0.965158
1	40	1.31546
1	42	1.02621
1	43	0.963872
1	48	1.01952
1	54	1.02726
1	67	0.980775
1	76	1.22044
1	77	0.963039
1	86	0.967634
1	104	1.08184
1	106	0.964062
2	6	0.201199
2	20	1.03297
2	28	1.03055
2	52	0.854877
2	55	1.06225
2	56	0.967373
2	62	0.971501
2	63	0.976108
2	72	0.985295
2	76	0.972913
2	82	1.0913
2	84	1.0337
2	92	0.743724
2	99	0.974017
2	100	0.975874
2	108	0.979176
3	5	0.978228
3	8	1.03346
3	14	1.20405
3	22	0.974234
3	27	0.920343
3	49	0.968185
3	57	0.957946
3	59	1.01718
3	69	0.977654
3	74	1.02637
3	89	0.971063
3	109	0.96481
3	111	0.957483
3	113	0.976395
3	124	0.961085
3	127	1.19371
4	2	1.024
4	28	1.0149
4	39	0.955609
4	40	1.15366
4	60	1.06167
4	70	1.00654
4	81	0.956159
4	99	0.958358
4	100	0.960215
4	105	0.945444
4	110	0.965943
4	115	1.01817
4	119	1.01144
4	125	0.862069
4	127	0.964983
4	128	0.95419
5	3	0.963771
5	29	0.961796
5	35	1.11979
5	40	1.08043
5	46	1.01973
5	50	0.955466
5	53	1.00417
5	55	1.0827
5	74	1.01725
5	83	1.0124
5	85	1.01279
5	89	0.961938
5	90	0.94897
5	93	1.01766
5	95	0.95812
5	116	0.961317
6	16	0.989308
6	35	1.00756
6	38	0.990176
6	40	0.999008
6	41	1.0692
6	44	1.03637
6	47	1.11561
6	51	1.17183
6	59	1.0231
6	75	0.988505
6	79	0.991545
6	96	1.05331
6	101	0.988443
6	115	0.863369
6	124	1.054
6	126	0.99583
7	1	0.94967
7	10	0.977999
7	14	0.950892
7	21	0.99135
7	30	0.953963
7	43	0.956048
7	54	1.01943
7	55	0.957512
7	58	0.96089
7	67	0.972952
7	71	0.950271
7	74	0.805637
7	79	1.0796
7	104	1.07402
7	112	0.992761
7	118	0.960923
8	3	0.988999
8	13	0.891616
8	24	1.10146
8	33	1.05051
